                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     390                                     1622                  6.1498433675338491E+005                  4.8521029193381295E+000                  1.1712978546040329E+000                  3.3367345798375680E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999999966505E-001                  9.9999999999624101E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999999966505E-001                  9.9999999999624101E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.3375513367785015E+001                 -2.1930354635337874E+001                 -9.4647901498521492E+000                 -9.4647901498519946E+000                 -2.3562302694018562E+001                 -2.3831998024400026E+001                 -2.1930354635337874E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  1.1712978546040329E+000                  1.0191441290442238E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7751327809054755E+000                 -4.0816477290264347E-001                 -2.2310891118096468E+000                  8.9687349248479151E+000                 -1.1508506995309752E-013                  8.0021630364220258E+000                  8.1198487069643601E+000                  2.5487175089760157E+001                  8.1198487069643601E+000                  8.0021630364220258E+000                  1.7919967217659512E+000                  4.9910555849743782E-001                  1.6968946777120845E+001                  8.7600810793258867E-048                  4.8552774876631200E-029                  9.1765371744868623E-002                  5.0125262248130131E-001                  3.9508997791908362E-001                  5.7514669330322810E-001                  1.7702367762273739E-029                  1.3981796354124734E-007                                        0                                        0                                        5 
                                     400                                     1644                  2.5863810322148944E+006                  5.5361907088046562E+000                  1.1712978546040329E+000                  3.3367345798375680E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999999937705E-001                  9.9999999999467037E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999999937705E-001                  9.9999999999467037E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.4222703113900746E+001                 -2.5487694977392110E+001                 -1.1964553986510388E+001                 -1.1964553986510136E+001                 -2.4410352776166082E+001                 -2.4677591395532353E+001                 -2.5487694977392110E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  1.1712978546040329E+000                  1.0191441290442238E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6911993384487713E+000                 -7.5074124070998738E-001                 -2.2345104607999104E+000                  8.9755776228284425E+000                 -1.3728095977728856E-014                  7.9116880726911205E+000                  8.1248638664604638E+000                  2.5493773676842231E+001                  8.1248638664604638E+000                  7.9116880726911205E+000                  1.7919967217659512E+000                  4.9910555849743782E-001                  1.6968946777120845E+001                  9.6478871476101846E-048                  2.0736189001071131E-031                  9.1765371744868623E-002                  5.0125262248130131E-001                  3.9508997791908390E-001                  5.7514669330322765E-001                  1.7543427264784627E-029                  1.3981796232119604E-007                                        0                                        0                                        5 
                                     410                                     1654                  8.1625418818220682E+006                  5.8834633605472542E+000                  1.1712978546040329E+000                  3.3367345798375680E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999999923561E-001                  9.9999999999403699E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999999923561E-001                  9.9999999999403699E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.4632168566431233E+001                 -2.7142213270110695E+001                 -1.3049491841509477E+001                 -1.3049491841508338E+001                 -2.4820445456180568E+001                 -2.5085898681795232E+001                 -2.7142213270110695E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  1.1712978546040329E+000                  1.0191441290442238E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6593880827087846E+000                 -8.8148165216952390E-001                 -2.2362581550497045E+000                  8.9790730113280315E+000                 -4.4177945117431691E-015                  7.8105714922325262E+000                  8.1288604964325355E+000                  2.5499007634877724E+001                  8.1288604964325355E+000                  7.8105714922325262E+000                  1.7919967217659512E+000                  4.9910555849743782E-001                  1.6968946777120845E+001                  1.0368544931743704E-047                  2.8614509795276820E-032                  9.1765371744868623E-002                  5.0125262248130131E-001                  3.9508997791908390E-001                  5.7514669330322765E-001                  1.7362500723874350E-029                  1.3981796226522331E-007                                        0                                        0                                        5 
                                     420                                     1660                  2.2845869923252329E+007                  6.3356018659249029E+000                  1.1712978546040329E+000                  3.3367345798375680E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999999899258E-001                  9.9999999999321121E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999999899258E-001                  9.9999999999321121E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.5207538746063161E+001                 -2.9602833570793312E+001                 -1.4570689152797019E+001                 -1.4570689152786997E+001                 -2.5397065930188500E+001                 -2.5658974336719382E+001                 -2.9602833570793312E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  1.1712978546040329E+000                  1.0191441290442238E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6177365412886351E+000                 -1.0518461116296605E+000                 -2.2381373019394739E+000                  8.9828313051075686E+000                 -2.1353612780876168E-015                  7.7074163099852715E+000                  8.1327077669297871E+000                  2.5504080501194160E+001                  8.1327077669297871E+000                  7.7074163099852715E+000                  1.7919967217659512E+000                  4.9910555849743782E-001                  1.6968946777120845E+001                  1.0702018707273721E-047                  1.5385083435364616E-031                  9.1765371744868623E-002                  5.0125262248130131E-001                  3.9508997791908390E-001                  5.7514669330322765E-001                  1.7141364463040317E-029                  1.3981796225557780E-007                                        0                                        0                                        5 
                                     430                                     1676                  5.5210963321742319E+007                  6.5701796590137134E+000                  1.1712978546040329E+000                  3.3367345798375680E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999999850497E-001                  9.9999999999187639E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999999850497E-001                  9.9999999999187639E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                 -2.6016316622116278E+001                 -3.3397972990525631E+001                 -1.6778727477104898E+001                 -1.6778727476853597E+001                 -2.6208735243580840E+001                 -2.6462516727974659E+001                 -3.3397972990525631E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  1.1712978546040329E+000                  1.0191441290442238E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5614488971268035E+000                 -1.2809349212043057E+000                 -2.2401064184031330E+000                  8.9867695380348867E+000                 -1.1319412589719685E-015                  7.6008361289439854E+000                  8.1362317157288420E+000                  2.5508745368244579E+001                  8.1362317157288420E+000                  7.6008361289439854E+000                  1.7919967217659512E+000                  4.9910555849743782E-001                  1.6968946777120845E+001                  1.0537320022682651E-047                  4.5116329462233171E-031                  9.1765371744868623E-002                  5.0125262248130131E-001                  3.9508997791908390E-001                  5.7514669330322765E-001                  1.6974724420079949E-029                  1.3981796225516823E-007                                        0                                        0                                        5 
                                     440                                     1697                  1.1274812876122291E+008                  6.9061616509115611E+000                  1.1712978546040329E+000                  3.3367345798375680E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999999770872E-001                  9.9999999999009459E-001                  1.0000000000000000E+000                  9.9999999999999978E-001                  9.9999999999770872E-001                  9.9999999999009459E-001                  1.0000000000000000E+000                  9.9999999999999978E-001                 -2.6986142617471419E+001                 -3.7960066470139530E+001                 -1.9537157572508665E+001                 -1.9537157557063260E+001                 -2.7184692782642092E+001                 -2.7421556120607107E+001                 -3.7960066470139530E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  1.1712978546040329E+000                  1.0191441290442238E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4959858228165333E+000                 -1.5464281013171344E+000                 -2.2419268598390079E+000                  8.9904104209066364E+000                 -6.5253466469218226E-016                  7.4893819972957614E+000                  8.1392192437690536E+000                  2.5512704983677661E+001                  8.1392192437690536E+000                  7.4893819972957614E+000                  1.7919967217659512E+000                  4.9910555849743782E-001                  1.6968946777120845E+001                  9.8159220739547198E-048                  7.6589642302799436E-031                  9.1765371744868623E-002                  5.0125262248130131E-001                  3.9508997791908390E-001                  5.7514669330322765E-001                  1.6899999717824949E-029                  1.3981796225516487E-007                                        0                                        0                                        5 
                                     450                                     1706                  2.0088907919960445E+008                  6.9744136942178718E+000                  1.1712978546040329E+000                  3.3367345798375680E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999999618794E-001                  9.9999999998791500E-001                  1.0000000000000000E+000                  9.9999999999999534E-001                  9.9999999999618794E-001                  9.9999999998791500E-001                  1.0000000000000000E+000                  9.9999999999999534E-001                 -2.7998915661121529E+001                 -4.1738599083222503E+001                 -2.2593326745170401E+001                 -2.2593325038323602E+001                 -2.8207618302833598E+001                 -2.8417352475436488E+001                 -4.1738599083222503E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  1.1712978546040329E+000                  1.0191441290442238E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4287981009755164E+000                 -1.8181995574649723E+000                 -2.2434371442308922E+000                  8.9934309896904061E+000                 -3.7852496182175882E-016                  7.3784012862326955E+000                  8.1415508578593663E+000                  2.5515797007340527E+001                  8.1415508578593663E+000                  7.3784012862326955E+000                  1.7919967217659512E+000                  4.9910555849743782E-001                  1.6968946777120845E+001                  8.6803605025560581E-048                  9.9689717183477259E-031                  9.1765371744868623E-002                  5.0125262248130131E-001                  3.9508997791908390E-001                  5.7514669330322765E-001                  1.6877194642877353E-029                  1.3981796225516487E-007                                        0                                        0                                        5 
                                     460                                     1710                  3.5150297110526335E+008                  7.2853990306753218E+000                  1.1712978546040329E+000                  3.3367345798375680E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999999376166E-001                  9.9999999998636624E-001                  1.0000000000000000E+000                  9.9999999999998213E-001                  9.9999999999376166E-001                  9.9999999998636624E-001                  1.0000000000000000E+000                  9.9999999999998213E-001                 -2.8966489364217505E+001                 -4.5671875872833020E+001                 -2.5917283435275529E+001                 -2.5916895834562251E+001                 -2.9180352683181404E+001                 -2.9376689760686606E+001                 -4.5671875872833020E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  1.1712978546040329E+000                  1.0191441290442238E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3603936856470362E+000                 -2.0943769714453562E+000                 -2.2447170205641234E+000                  8.9959907423568684E+000                 -1.9438547643789367E-016                  7.2701947142271717E+000                  8.1435827196210440E+000                  2.5518458601357921E+001                  8.1435827196210440E+000                  7.2701947142271717E+000                  1.7919967217659512E+000                  4.9910555849743782E-001                  1.6968946777120845E+001                  7.4095008971823623E-048                  1.1976779083279206E-030                  9.1765371744868623E-002                  5.0125262248130131E-001                  3.9508997791908390E-001                  5.7514669330322765E-001                  1.6871338298413481E-029                  1.3981796225516487E-007                                        0                                        0                                        5 
                                     470                                     1714                  6.0073234410473299E+008                  7.4176435177859821E+000                  1.1712978546040329E+000                  3.3367345798375680E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999999992850E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999999992850E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.9632108191233954E+001                 -4.9705483316460295E+001                 -2.9361916275652479E+001                 -2.9175300468645446E+001                 -2.9834105713023867E+001                 -3.0061637572899240E+001                 -4.9705483316460295E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  1.1712978546040329E+000                  1.0191441290442238E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2935225374271546E+000                 -2.3640106657356985E+000                 -2.2457915712695327E+000                  8.9981398437676869E+000                 -1.2819056120096617E-016                  7.1597896781100783E+000                  8.1452912083489704E+000                  2.5520740006179732E+001                  8.1452912083489704E+000                  7.1597896781100783E+000                  1.7919967217659512E+000                  4.9910555849743782E-001                  1.6968946777120845E+001                  6.2501529670695534E-048                  1.3994704930484235E-030                  9.1765371744868623E-002                  5.0125262248130131E-001                  3.9508997791908390E-001                  5.7514669330322765E-001                  1.6870037336043585E-029                  1.3981796225516487E-007                                        0                                        0                                        5 
                                     480                                     1725                  9.3620595955146074E+008                  7.5398273634525390E+000                  1.1712978546040329E+000                  3.3367345798375680E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999999956213E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999999956213E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.9958267422102562E+001                 -5.4108269896099721E+001                 -3.2847376298312554E+001                 -2.9957707154808087E+001                 -3.0147587640236484E+001                 -3.0410081542609092E+001                 -5.4108269896099721E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  1.1712978546040329E+000                  1.0191441290442238E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2237822384698802E+000                 -2.6447410231313837E+000                 -2.2466761520528271E+000                  8.9999090053342758E+000                 -8.2748962332544764E-017                  7.0482423194881036E+000                  8.1464953682351950E+000                  2.5522348696698934E+001                  8.1464953682351950E+000                  7.0482423194881036E+000                  1.7919967217659512E+000                  4.9910555849743782E-001                  1.6968946777120845E+001                  7.2344782174536183E-048                  1.5756166629694109E-030                  9.1765371744868623E-002                  5.0125262248130131E-001                  3.9508997791908390E-001                  5.7514669330322765E-001                  1.6869853047781957E-029                  1.3981796225516487E-007                                        0                                        0                                        5 
                                     490                                     1725                  1.3770216648990595E+009                  7.6554093038585354E+000                  1.1712978546040329E+000                  3.3367345798375680E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999999824030E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999999824030E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.0370076996528937E+001                 -5.8762574258146678E+001                 -3.3831779007605220E+001                 -3.0369927025520226E+001                 -3.0557520182519777E+001                 -3.0825347577152254E+001                 -5.8762574258146678E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  1.1712978546040329E+000                  1.0191441290442238E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1536874253381741E+000                 -2.9265187379594488E+000                 -2.2473753832034462E+000                  9.0013074676355131E+000                 -4.9728645705651253E-017                  6.9360937911289913E+000                  8.1473262750455167E+000                  2.5523459495645671E+001                  8.1473262750455167E+000                  6.9360937911289913E+000                  1.7919967217659512E+000                  4.9910555849743782E-001                  1.6968946777120845E+001                  2.8107056298384158E-047                  1.6907828068834563E-030                  9.1765371744868623E-002                  5.0125262248130131E-001                  3.9508997791908390E-001                  5.7514669330322765E-001                  1.6869837321192641E-029                  1.3981796225516487E-007                                        0                                        0                                        6 
                                     500                                     1717                  1.9502703059295137E+009                  7.7689076599728697E+000                  1.1712978546040329E+000                  3.3367345798375680E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999999082911E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999999082911E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.1522297258275700E+001                 -6.3561086900534093E+001                 -3.4700142498886819E+001                 -3.1522008991275168E+001                 -3.1709892540193174E+001                 -3.1977286177006221E+001                 -6.3561086900534093E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  1.1712978546040329E+000                  1.0191441290442238E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0827972265465053E+000                 -3.2111879808187367E+000                 -2.2479296070497532E+000                  9.0024159153281289E+000                 -3.6382196490543921E-017                  6.8237825254238329E+000                  8.1478922631325208E+000                  2.5524217052063875E+001                  8.1478922631325208E+000                  6.8237825254238329E+000                  1.7919967217659512E+000                  4.9910555849743782E-001                  1.6968946777120845E+001                  3.7106303483275125E-047                  1.7049978479035385E-030                  9.1765371744868623E-002                  5.0125262248130131E-001                  3.9508997791908390E-001                  5.7514669330322765E-001                  1.6869836581664761E-029                  1.3981796225516487E-007                                        0                                        0                                        6 
                                     510                                     1601                  2.6892059464712477E+009                  7.8785965091999932E+000                  1.1712978546040329E+000                  3.3367345798375680E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999986400046E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999986400046E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.2885565232751262E+001                 -6.8361364812441764E+001                 -3.5356681801490815E+001                 -3.2884099904669689E+001                 -3.3073084062130576E+001                 -3.3340695696484943E+001                 -6.8361364812441764E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  1.1712978546040329E+000                  1.0191441290442238E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0127280519724104E+000                 -3.4923655063070789E+000                 -2.2483800206457349E+000                  9.0033167425200915E+000                 -3.1005509122248552E-017                  6.7121672414063367E+000                  8.1482722320232064E+000                  2.5524726637761624E+001                  8.1482722320232064E+000                  6.7121672414063367E+000                  1.7919967217659512E+000                  4.9910555849743782E-001                  1.6968946777120845E+001                  4.9705900777656990E-047                  1.7059170443725636E-030                  9.1765371744868623E-002                  5.0125262248130131E-001                  3.9508997791908390E-001                  5.7514669330322765E-001                  1.6869836564330094E-029                  1.3981796225516487E-007                                        0                                        0                                        6 
                                     520                                     1545                  3.0374741338774657E+009                  6.5331952636641590E+000                  1.1712978546040329E+000                  3.3367345798375680E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999944657436E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999944657436E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                 -3.3466070006634382E+001                 -7.0138929934284945E+001                 -3.6192411980118891E+001                 -3.3465255236898066E+001                 -3.3653520619531143E+001                 -3.3921326827058401E+001                 -7.0138929934284945E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  1.1712978546040329E+000                  1.0191441290442238E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9861403064199590E+000                 -3.5991431667912890E+000                 -2.2485933597829355E+000                  9.0037434207944926E+000                 -6.1851482303286515E-017                  6.6674045579100767E+000                  8.1483862672795375E+000                  2.5524879867128490E+001                  8.1483862672795375E+000                  6.6674045579100767E+000                  1.7919967217659512E+000                  4.9910555849743782E-001                  1.6968946777120845E+001                  5.6189113252751636E-047                  1.7059521049397337E-030                  9.1765371744868623E-002                  5.0125262248130131E-001                  3.9508997791908390E-001                  5.7514669330322765E-001                  1.6869836564157544E-029                  1.3981796225516487E-007                                        5                                        2                                        6 
                                     530                                     1544                  3.0436967467658606E+009                  4.9802540163496642E+000                  1.1712978546040329E+000                  3.3367345798375680E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999940089446E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999940089446E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                 -3.3476306765112753E+001                 -7.0158216509433885E+001                 -3.6211739786346108E+001                 -3.3475508858112107E+001                 -3.3663756536052816E+001                 -3.3931565145438242E+001                 -7.0158216509433885E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  1.1712978546040329E+000                  1.0191441290442238E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9858336535458725E+000                 -3.6003863228668678E+000                 -2.2486016320725524E+000                  9.0037599653737264E+000                 -6.1750735507190682E-017                  6.6666262147715427E+000                  8.1483880868945722E+000                  2.5524882313664616E+001                  8.1483880868945722E+000                  6.6666262147715427E+000                  1.7919967217659512E+000                  4.9910555849743782E-001                  1.6968946777120845E+001                  5.6310681060240776E-047                  1.7059524392831273E-030                  9.1765371744868623E-002                  5.0125262248130131E-001                  3.9508997791908379E-001                  5.7514669330322776E-001                  1.6869836564156882E-029                  1.3981796225516487E-007                                       12                                        2                                        6 
                                     540                                     1544                  3.0466733291179280E+009                  5.7720664768259127E+000                  1.1712978546040329E+000                  3.3367345798375680E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999940406736E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999940406736E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                 -3.3481202679199420E+001                 -7.0166748573910240E+001                 -3.6221485474856330E+001                 -3.3480413624830675E+001                 -3.3668652108977192E+001                 -3.3936461691602112E+001                 -7.0166748573910240E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  1.1712978546040329E+000                  1.0191441290442238E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9855864650718802E+000                 -3.6013756414348301E+000                 -2.2486019144085483E+000                  9.0037605300457191E+000                  1.9107494934870280E-017                  6.6662540777363928E+000                  8.1483889553617637E+000                  2.5524883481374729E+001                  8.1483889553617637E+000                  6.6662540777363928E+000                  1.7919967217659512E+000                  4.9910555849743782E-001                  1.6968946777120845E+001                  5.6368917787109430E-047                  1.7059525970164367E-030                  9.1765371744868623E-002                  5.0125262248130131E-001                  3.9508997791908379E-001                  5.7514669330322776E-001                  1.6869836564156375E-029                  1.3981796225516487E-007                                       12                                        2                                        6 
                                     550                                     1544                  3.0476938999067659E+009                  5.0587289589822548E+000                  1.1712978546040329E+000                  3.3367345798375680E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999940493534E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999940493534E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.3482835210922531E+001                 -7.0169548994255436E+001                 -3.6224724214828790E+001                 -3.3482049066792413E+001                 -3.3670284527844665E+001                 -3.3938094432415085E+001                 -7.0169548994255436E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  1.1712978546040329E+000                  1.0191441290442238E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9855211796549903E+000                 -3.6016381135095545E+000                 -2.2486025796121312E+000                  9.0037618604528848E+000                 -1.2667852997350311E-016                  6.6661300035721016E+000                  8.1483892444052763E+000                  2.5524883870009944E+001                  8.1483892444052763E+000                  6.6661300035721016E+000                  1.7919967217659512E+000                  4.9910555849743782E-001                  1.6968946777120845E+001                  5.6388350787175419E-047                  1.7059526492370519E-030                  9.1765371744868623E-002                  5.0125262248130131E-001                  3.9508997791908379E-001                  5.7514669330322776E-001                  1.6869836564156210E-029                  1.3981796225516487E-007                                       17                                        2                                        6 
