# datafile= 47tuc_fromUV.raw
#  F225mF336 F225 F336     comp       cumweight      pos
-0.786 21.7410 22.5270 0.788937141348 583.669950434 622
-0.714 21.8170 22.5310 0.915224215849 584.762578867 623
-0.631 21.9020 22.5330 0.832346182298 585.96400205 624
-0.563 21.9730 22.5360 0.799877049659 587.214194189 625
-0.492 22.0440 22.5360 0.825221701376 588.425989757 626
-0.651 21.8890 22.5400 0.927164374677 589.50454716 628
-0.508 22.0340 22.5420 0.794533242512 590.76314774 630
-0.282 22.2620 22.5440 0.636493803467 592.334254944 632
-0.692 21.8530 22.5450 0.921377935977 593.419585904 633
-0.7 21.8470 22.5470 0.938308870227 594.48533305 635
-0.677 21.8700 22.5470 0.945876947503 595.542553022 636
-0.638 21.9100 22.5480 0.857216588448 596.709119341 637
-0.677 21.8710 22.5480 0.932983999561 597.780949083 638
-0.647 21.9020 22.5490 0.909699348752 598.880213364 640
-0.719 21.8310 22.5500 0.945310047068 599.938067348 641
-0.806 21.7550 22.5610 0.912541221144 601.033908256 644
-0.678 21.8830 22.5610 0.943787618491 602.09346867 645
-0.804 21.7620 22.5660 0.935560715403 603.162346385 649
-0.759 21.8090 22.5680 0.942656402233 604.223178304 651
-0.357 22.2130 22.5700 0.905806133275 605.327167296 654
-0.581 21.9910 22.5720 0.906146627589 606.430741452 655
-0.715 21.8590 22.5740 0.942733550268 607.491486559 657
-0.699 21.8760 22.5750 0.338107068728 610.449129544 659
-0.735 21.8410 22.5760 0.931557762904 611.522600283 661
-0.752 21.8240 22.5760 0.932549670774 612.594929223 662
-0.679 21.8980 22.5770 0.934422388314 613.66510906 664
-0.62 21.9570 22.5770 0.941188552777 614.727595421 665
-0.683 21.8940 22.5770 0.692543369398 616.171548311 666
-0.647 21.9320 22.5790 0.926961438173 617.250341839 667
-0.732 21.8470 22.5790 0.940634645977 618.313453861 668
-0.693 21.8860 22.5790 0.477115322758 620.409383193 669
-0.685 21.8950 22.5800 0.766113322522 621.714673117 671
-0.483 22.0980 22.5810 0.639472554204 623.278461888 672
-0.577 22.0050 22.5820 0.919663641184 624.365815955 673
-0.662 21.9210 22.5830 0.834489386852 625.564153544 675
-0.976 21.6080 22.5840 0.465930851309 627.710394766 676
-0.514 22.0700 22.5840 0.725854111939 629.088082078 677
-0.739 21.8460 22.5850 0.932169423481 630.160848439 678
-0.698 21.8870 22.5850 0.944568893384 631.219532466 679
-0.244 22.3410 22.5850 0.871308057275 632.36723217 680
-0.742 21.8500 22.5920 0.944869300959 633.425579604 682
-0.596 21.9980 22.5940 0.75822746622 634.744445043 686
-0.676 21.9190 22.5950 0.928414608362 635.821550025 687
-0.609 21.9890 22.5980 0.870538764023 636.97026395 688
-0.631 21.9680 22.5990 0.90605144866 638.073954034 689
-0.701 21.9000 22.6010 0.934807596035 639.143692881 690
-0.658 21.9470 22.6050 0.896590351738 640.259029443 692
-0.309 22.2960 22.6050 0.699820677283 641.68796693 693
-0.547 22.0610 22.6080 0.918818029641 642.776321716 695
-0.375 22.2350 22.6100 0.803782468917 644.02043942 697
-0.732 21.8780 22.6100 0.923667254777 645.103080376 698
-0.633 21.9780 22.6110 0.683217086069 646.566744006 699
-0.524 22.0890 22.6130 0.583048868813 648.281866106 700
-0.227 22.3860 22.6130 0.743225084163 649.627353524 701
-0.892 21.7210 22.6130 0.927753942225 650.705225527 702
-0.652 21.9610 22.6130 0.847088497315 651.885739728 703
-0.605 22.0090 22.6140 0.941078537491 652.948350296 704
-0.625 21.9960 22.6210 0.915203325514 654.041003669 705
-0.454 22.1670 22.6210 0.871888614225 655.187939164 706
-0.683 21.9390 22.6220 0.926638192133 656.267109016 707
-0.711 21.9140 22.6250 0.597212895377 657.94155377 708
-0.555 22.0710 22.6260 0.942157736072 659.002947167 709
-0.321 22.3060 22.6270 0.942302220231 660.06417782 710
-0.578 22.0500 22.6280 0.935240348842 661.133421679 711
-0.53 22.0990 22.6290 0.813574426517 662.362565526 712
-0.688 21.9410 22.6290 0.864814287326 663.518883147 713
-0.552 22.0780 22.6300 0.942358944262 664.58004992 714
-0.657 21.9730 22.6300 0.878510850894 665.718339788 715
-0.809 21.8220 22.6310 0.219313866533 670.278014996 716
-0.608 22.0230 22.6310 0.89324530468 671.397528297 717
-0.747 21.8860 22.6330 0.670476662557 672.88900452 719
-0.672 21.9620 22.6340 0.896702003584 674.004202206 721
-0.573 22.0620 22.6350 0.833661654565 675.20372961 722
-0.692 21.9450 22.6370 0.943683181087 676.263407286 724
-0.623 22.0140 22.6370 0.898052354208 677.376928113 725
-0.7 21.9420 22.6420 0.937346676478 678.443769256 727
-0.844 21.8020 22.6460 0.46556817675 680.591682387 728
-0.715 21.9330 22.6480 0.918842777857 681.680007859 730
-0.605 22.0440 22.6490 0.912608486069 682.775767996 731
-0.413 22.2380 22.6510 0.670574281405 684.267027097 734
-0.678 21.9730 22.6510 0.936402305196 685.33494416 735
-0.627 22.0250 22.6520 0.868143327767 686.486827689 736
-0.497 22.1570 22.6540 0.847622270751 687.666598484 737
-0.462 22.1940 22.6560 0.88999794507 688.790196584 739
-0.668 21.9890 22.6570 0.909012564199 689.890291389 741
-0.546 22.1120 22.6580 0.920231238183 690.976974778 742
-0.543 22.1160 22.6590 0.91089569202 692.074795317 744
-0.585 22.0740 22.6590 0.765837707953 693.380554997 745
-0.234 22.4280 22.6620 0.80265752429 694.626416363 747
-0.619 22.0450 22.6640 0.480007080554 696.709718965 748
-0.71 21.9590 22.6690 0.805621877515 697.95099608 750
-0.59 22.0790 22.6690 0.934774105617 699.020773253 751
-0.771 21.9000 22.6710 0.916260227902 700.112166254 752
-0.573 22.0980 22.6710 0.939654175913 701.176387567 753
-0.665 22.0080 22.6730 0.889414276791 702.300723015 754
-0.57 22.1040 22.6740 0.882177019851 703.434282355 756
-0.163 22.5130 22.6760 0.87599620873 704.575839807 757
-0.742 21.9340 22.6760 0.611337129209 706.211598461 758
-0.556 22.1210 22.6770 0.937172971387 707.278637344 759
-0.854 21.8230 22.6770 0.887683066557 708.405165536 760
-0.592 22.0870 22.6790 0.687201068465 709.860343716 761
-0.557 22.1230 22.6800 0.938550924913 710.925816002 763
-0.514 22.1670 22.6810 0.662540358119 712.435158019 764
-0.684 21.9980 22.6820 0.941895807849 713.496846574 765
-0.62 22.0640 22.6840 0.871239463692 714.644636639 767
-0.549 22.1380 22.6870 0.407454403461 717.098898984 769
-0.739 21.9500 22.6890 0.90144758973 718.208225817 770
-0.592 22.1000 22.6920 0.909271707063 719.308007095 773
-0.677 22.0180 22.6950 0.804136767729 720.551576647 775
-0.723 21.9730 22.6960 0.937356028671 721.618407147 777
-0.684 22.0120 22.6960 0.915365019083 722.710867509 778
-0.398 22.3000 22.6980 0.679562917234 724.1824016 780
-0.601 22.0970 22.6980 0.940566641692 725.245590486 781
-0.818 21.8810 22.6990 0.775642774836 726.534843777 783
-0.628 22.0730 22.7010 0.729101839374 727.906394287 785
-0.816 21.8860 22.7020 0.937354705561 728.973226292 788
-0.642 22.0620 22.7040 0.622628345473 730.579320855 791
-0.619 22.0860 22.7050 0.938496010892 731.644855485 792
-0.688 22.0170 22.7050 0.933809602036 732.715737598 793
-0.362 22.3430 22.7050 0.738410777847 734.069997355 794
-0.677 22.0280 22.7050 0.936955511405 735.137283888 795
-0.79 21.9160 22.7060 0.933566126278 736.20844529 796
-0.644 22.0630 22.7070 0.909693459239 737.307716687 798
-0.652 22.0570 22.7090 0.830710884402 738.511504935 799
-0.727 21.9850 22.7120 0.521985857127 740.427265652 800
-0.537 22.1770 22.7140 0.935473258516 741.496243296 803
-0.715 22.0000 22.7150 0.927288787255 742.574655991 805
-0.378 22.3380 22.7160 0.482024544392 744.649239146 806
-0.516 22.2020 22.7180 0.812187842627 745.880481412 808
-0.671 22.0480 22.7190 0.933608210066 746.951594529 809
-0.265 22.4550 22.7200 0.654722630404 748.478958872 810
-0.431 22.2900 22.7210 0.29595734481 751.857824163 811
-0.911 21.8100 22.7210 0.678018718848 753.332709696 812
-0.723 21.9990 22.7220 0.525237796543 755.236609238 813
-0.662 22.0620 22.7240 0.873553051139 756.381359403 815
-0.684 22.0420 22.7260 0.939451710574 757.44581007 816
-0.672 22.0560 22.7280 0.576768294675 759.179608563 818
-0.464 22.2660 22.7300 0.761125952784 760.493451556 819
-0.64 22.0900 22.7300 0.886312959842 761.621721192 820
-0.555 22.1800 22.7350 0.937656821728 762.68820946 825
-0.769 21.9670 22.7360 0.872772421406 763.833983519 827
-0.556 22.1820 22.7380 0.680337180872 765.303842918 829
-0.174 22.5650 22.7390 0.939235578683 766.368538531 831
-0.489 22.2500 22.7390 0.838118054571 767.561687867 832
-0.431 22.3100 22.7410 0.919461886497 768.649280528 835
-0.63 22.1130 22.7430 0.892150865887 769.770167183 839
-0.617 22.1270 22.7440 0.918134135442 770.859332656 840
-0.432 22.3120 22.7440 0.625837897387 772.457190511 841
-0.661 22.0840 22.7450 0.736710745573 773.814575354 842
-0.87 21.8770 22.7470 0.886305397406 774.942854617 845
-0.487 22.2610 22.7480 0.772298978728 776.237689943 847
-0.473 22.2760 22.7490 0.935316576538 777.306846659 848
-0.564 22.1860 22.7500 0.888675676319 778.432116571 849
-0.653 22.0970 22.7500 0.918694734961 779.520617421 850
-0.934 21.8170 22.7510 0.811318504421 780.75317898 852
-0.648 22.1050 22.7530 0.938061117473 781.819207601 853
-0.673 22.0820 22.7550 0.861456546468 782.980032258 854
-0.69 22.0690 22.7590 0.938266320702 784.045827734 855
-0.122 22.6410 22.7630 0.468858209301 786.178668709 858
-0.857 21.9070 22.7640 0.863231017623 787.337107156 859
-0.508 22.2580 22.7660 0.931070635837 788.411139525 862
-0.703 22.0630 22.7660 0.701199536439 789.837267107 863
-0.682 22.0840 22.7660 0.924921452704 790.918439997 864
-0.658 22.1100 22.7680 0.899772762318 792.02983172 868
-0.532 22.2380 22.7700 0.937472345766 793.096529852 869
-0.531 22.2400 22.7710 0.936181587458 794.164698691 870
-0.533 22.2380 22.7710 0.91975790875 795.251941313 871
-0.695 22.0770 22.7720 0.928297457132 796.329182226 872
-0.579 22.1940 22.7730 0.914330832878 797.422878253 873
-0.643 22.1370 22.7800 0.916182877753 798.514363397 878
-0.726 22.0570 22.7830 0.555501546995 800.314538402 882
-0.602 22.1820 22.7840 0.926009140826 801.394441349 883
-0.53 22.2550 22.7850 0.844050301772 802.579204861 885
-0.707 22.0810 22.7880 0.936378448739 803.647149132 888
-0.494 22.2940 22.7880 0.461470907677 805.814132973 889
-0.918 21.8700 22.7880 0.880595506344 806.949728139 890
-0.119 22.6740 22.7930 0.505662389405 808.92733221 893
-0.546 22.2490 22.7950 0.90990080171 810.026353112 894
-0.515 22.2810 22.7960 0.622345502308 811.633177611 895
-0.369 22.4300 22.7990 0.462938769051 813.793290497 896
-0.79 22.0090 22.7990 0.544218872753 815.630786493 897
-0.148 22.6530 22.8010 0.606553555607 817.279445529 899
-0.489 22.3130 22.8020 0.718201880844 818.671811696 901
-0.591 22.2130 22.8040 0.862995177028 819.830566723 903
-0.586 22.2180 22.8040 0.935087121384 820.899985793 904
-0.604 22.2020 22.8060 0.655590473449 822.425328276 905
-0.563 22.2470 22.8100 0.748272468854 823.761739866 906
-0.678 22.1340 22.8120 0.866220270149 824.916180641 907
-0.575 22.2370 22.8120 0.919580009231 826.003633598 908
-0.386 22.4260 22.8120 0.701104333316 827.429954835 909
-0.666 22.1470 22.8130 0.895345989451 828.546841504 910
-0.427 22.3860 22.8130 0.924302411247 829.628738498 911
-0.567 22.2480 22.8150 0.934946757542 830.69831812 913
-0.645 22.1720 22.8170 0.813892393771 831.926981771 914
-0.283 22.5340 22.8170 0.65894628707 833.444556146 915
-0.623 22.1950 22.8180 0.449550175203 835.669001948 917
-0.49 22.3300 22.8200 0.852168334278 836.842479018 920
-0.599 22.2230 22.8220 0.887102953943 837.969743893 921
-0.342 22.4810 22.8230 0.369658985319 840.67493987 922
-0.546 22.2810 22.8270 0.64900291418 842.215765 925
-0.549 22.2790 22.8280 0.931598153926 843.289189197 926
-0.556 22.2730 22.8290 0.648030957122 844.832325353 927
-0.548 22.2810 22.8290 0.926829805332 845.911272096 928
-0.443 22.3880 22.8310 0.863543032935 847.069291977 930
-0.378 22.4540 22.8320 0.931480560869 848.142851686 931
-0.636 22.1970 22.8330 0.740073246906 849.494069291 932
-0.626 22.2090 22.8350 0.692902136732 850.937274539 935
-0.574 22.2660 22.8400 0.837873271742 852.13077245 941
-0.775 22.0650 22.8400 0.907064425411 853.233229974 942
-0.719 22.1220 22.8410 0.889220185038 854.357810833 944
-0.267 22.5770 22.8440 0.740487864519 855.708271857 948
-0.453 22.3940 22.8470 0.728531897418 857.080895353 949
-0.669 22.1790 22.8480 0.885001244905 858.210837267 950
-0.641 22.2070 22.8480 0.907056052332 859.313304967 951
-0.361 22.4930 22.8540 0.858899245445 860.477585883 954
-0.568 22.2860 22.8540 0.753892396877 861.804035127 955
-0.661 22.1940 22.8550 0.900900228542 862.914035955 956
-0.553 22.3030 22.8560 0.877704084404 864.053372114 957
-0.284 22.5720 22.8560 0.866675426282 865.207206606 958
-0.562 22.2960 22.8580 0.874281434094 866.351003055 960
-0.703 22.1600 22.8630 0.879651437834 867.487816976 962
-0.318 22.5450 22.8630 0.655378115053 869.013653706 963
-0.661 22.2060 22.8670 0.927225133241 870.092140434 966
-0.712 22.1580 22.8700 0.399146201519 872.597488089 969
-0.732 22.1390 22.8710 0.889686428207 873.721479608 971
-0.578 22.2930 22.8710 0.849211790529 874.899042156 972
-0.449 22.4220 22.8710 0.929598153854 875.97477579 973
-0.09 22.7840 22.8740 0.376770695548 878.62891002 975
-0.586 22.2900 22.8760 0.930416132844 879.703697919 976
-0.569 22.3110 22.8800 0.929522933442 880.779518605 980
-0.475 22.4050 22.8800 0.928603473688 881.856404518 981
-0.51 22.3700 22.8800 0.908334560316 882.957320462 982
-0.579 22.3020 22.8810 0.898799820574 884.069915255 984
-0.789 22.0950 22.8840 0.705131454617 885.488090538 986
-0.686 22.1980 22.8840 0.311181974938 888.70164428 987
-0.585 22.2990 22.8840 0.658564427593 890.220098599 988
-0.146 22.7390 22.8850 0.841912122595 891.40787102 989
-0.359 22.5260 22.8850 0.425397931381 893.758611177 990
-0.432 22.4550 22.8870 0.920936570117 894.844462291 992
-0.689 22.2010 22.8900 0.930236123171 895.919458171 994
-0.447 22.4440 22.8910 0.768890017211 897.220034297 995
-0.406 22.4880 22.8940 0.860485942059 898.382168332 998
-0.395 22.4990 22.8940 0.602175714225 900.042813184 999
-0.436 22.4580 22.8940 0.868822822969 901.19379584 1000
-0.565 22.3300 22.8950 0.513152808773 903.142533103 1001
-0.648 22.2470 22.8950 0.918102001994 904.231736696 1002
-0.774 22.1210 22.8950 0.929926638053 905.307090342 1003
-0.261 22.6360 22.8970 0.928197274793 906.384447523 1005
-0.379 22.5200 22.8990 0.89846578412 907.497455962 1006
-0.466 22.4330 22.8990 0.715153760782 908.895756656 1007
-0.47 22.4310 22.9010 0.892127610367 910.01667253 1009
-0.654 22.2470 22.9010 0.928939449771 911.093168959 1010
-0.481 22.4240 22.9050 0.887416051336 912.220036113 1013
-0.552 22.3550 22.9070 0.811979819099 913.451593815 1015
-0.345 22.5630 22.9080 0.663357145285 914.959077388 1016
-0.783 22.1250 22.9080 0.914307043156 916.052801873 1017
-0.384 22.5240 22.9080 0.809561527281 917.288038438 1018
-0.598 22.3120 22.9100 0.861430192776 918.448898608 1022
-0.381 22.5290 22.9100 0.754964060364 919.773464972 1023
-0.627 22.2830 22.9100 0.879017304762 920.911099003 1024
-0.724 22.1870 22.9110 0.905173001952 922.01586019 1026
-0.563 22.3480 22.9110 0.770344641756 923.313980467 1027
-0.58 22.3320 22.9120 0.883151475695 924.446289055 1029
-0.8 22.1130 22.9130 0.836099396375 925.642319101 1030
-0.718 22.1960 22.9140 0.927758882499 926.720185365 1033
-0.463 22.4510 22.9140 0.74603775741 928.060600096 1034
-0.362 22.5530 22.9150 0.853682476888 929.231995816 1036
-0.381 22.5350 22.9160 0.927493119694 930.31017093 1037
-0.605 22.3120 22.9170 0.927038587129 931.38887468 1038
-0.597 22.3200 22.9170 0.863480285583 932.546978711 1039
-0.672 22.2480 22.9200 0.409770675331 934.987368081 1042
-0.596 22.3240 22.9200 0.926633820713 936.066543023 1043
-0.628 22.2920 22.9200 0.903191816109 937.173727546 1044
-0.503 22.4190 22.9220 0.660106642342 938.688634284 1047
-0.585 22.3390 22.9240 0.900096179084 939.799626668 1048
-0.452 22.4720 22.9240 0.418685078941 942.188056661 1049
-0.586 22.3380 22.9240 0.802616968884 943.433980979 1050
-0.558 22.3680 22.9260 0.860953850928 944.595483421 1052
-0.555 22.3730 22.9280 0.909395549712 945.695114929 1054
-0.42 22.5140 22.9340 0.840073104428 946.885487522 1059
-0.453 22.4830 22.9360 0.8128729658 948.115692047 1061
-0.517 22.4190 22.9360 0.80136927703 949.363556207 1062
-0.485 22.4510 22.9360 0.90048136856 950.474073353 1063
-0.343 22.5940 22.9370 0.290387326805 953.917749808 1064
-0.704 22.2330 22.9370 0.584183537017 955.629540601 1065
-0.379 22.5590 22.9380 0.697855313397 957.062502392 1066
-0.49 22.4490 22.9390 0.689212132976 958.513434481 1067
-0.51 22.4300 22.9400 0.53069166101 960.39776784 1068
-0.618 22.3240 22.9420 0.553025363766 962.206003168 1070
-0.315 22.6320 22.9470 0.230535560102 966.543728765 1073
-0.687 22.2600 22.9470 0.187736054694 971.870356096 1074
-0.54 22.4080 22.9480 0.660228331039 973.384983616 1075
-0.683 22.2700 22.9530 0.918473801441 974.473746299 1080
-0.348 22.6100 22.9580 0.92492674897 975.554912998 1082
-0.801 22.1600 22.9610 0.466732981253 977.697465678 1085
-0.65 22.3110 22.9610 0.841642190806 978.885619042 1086
-0.606 22.3580 22.9640 0.882187073418 980.019165463 1088
-0.585 22.3800 22.9650 0.920697067911 981.105299041 1089
-0.43 22.5360 22.9660 0.190095967277 986.365799904 1090
-0.448 22.5180 22.9660 0.865438729701 987.521283205 1091
-0.547 22.4200 22.9670 0.917857752785 988.610776644 1092
-0.24 22.7270 22.9670 0.694506758997 990.05064744 1093
-0.576 22.3930 22.9690 0.483706306945 992.118017631 1096
-0.689 22.2820 22.9710 0.532477238563 993.996032178 1097
-0.566 22.4050 22.9710 0.311999562032 997.201164882 1098
-0.506 22.4660 22.9720 0.601028886626 998.864978423 1099
-0.459 22.5130 22.9720 0.833030259104 1000.06541501 1100
-0.866 22.1080 22.9740 0.898871875143 1001.17792061 1101
-0.794 22.1800 22.9740 0.923922382013 1002.26026262 1102
-0.629 22.3470 22.9760 0.917236857812 1003.35049355 1104
-0.712 22.2650 22.9770 0.921766262976 1004.43536728 1105
-0.423 22.5550 22.9780 0.806170336257 1005.67579992 1107
-0.451 22.5290 22.9800 0.893618124209 1006.79484616 1109
-0.714 22.2670 22.9810 0.828320007205 1008.00210904 1110
-0.382 22.5990 22.9810 0.910049070371 1009.10095089 1111
-0.536 22.4460 22.9820 0.890282267408 1010.22419015 1112
-0.337 22.6470 22.9840 0.83552075396 1011.42104851 1115
-0.465 22.5200 22.9850 0.78694679078 1012.69178246 1117
-0.659 22.3280 22.9870 0.922874356253 1013.77535358 1120
-0.9 22.0880 22.9880 0.832255039393 1014.97690833 1121
-0.475 22.5140 22.9890 0.833017375854 1016.17736349 1122
-0.333 22.6560 22.9890 0.385161445131 1018.77367735 1123
-0.473 22.5170 22.9900 0.869316722733 1019.92400608 1124
-0.444 22.5480 22.9920 0.791467382978 1021.18748202 1125
-0.322 22.6700 22.9920 0.66715982552 1022.68637324 1126
-0.451 22.5420 22.9930 0.867669133982 1023.83888629 1127
-0.365 22.6280 22.9930 0.880257329833 1024.97491772 1128
-0.526 22.4680 22.9940 0.913034162834 1026.07016699 1129
-0.355 22.6390 22.9940 0.861951100091 1027.23032562 1130
-0.657 22.3390 22.9960 0.721779756412 1028.6157898 1132
-0.623 22.3730 22.9960 0.912237961927 1029.711995 1133
-0.401 22.5970 22.9980 0.54845898117 1031.53528541 1135
-0.564 22.4340 22.9980 0.838644215939 1032.72768617 1136
-0.036 22.9620 22.9980 0.775591077484 1034.0170254 1137
-0.408 22.5910 22.9990 0.644681567623 1035.56817879 1138
-0.626 22.3740 23.0000 0.92123684806 1036.65367597 1139
-0.463 22.5390 23.0020 0.554286106732 1038.4577984 1141
-0.571 22.4320 23.0030 0.237048419711 1042.67634582 1142
-0.601 22.4040 23.0050 0.921262371977 1043.76181293 1145
-0.278 22.7290 23.0070 0.920314866923 1044.84839757 1147
-0.647 22.3600 23.0070 0.736228189789 1046.2066721 1148
-0.611 22.3970 23.0080 0.539540200275 1048.06010211 1150
-0.7 22.3100 23.0100 0.850198103228 1049.23629857 1152
-0.262 22.7490 23.0110 0.841523627326 1050.42461934 1156
-0.306 22.7090 23.0150 0.774211101054 1051.71625672 1157
-0.795 22.2210 23.0160 0.919584880908 1052.80370392 1159
-0.815 22.2030 23.0180 0.920029037067 1053.89062613 1162
-0.282 22.7400 23.0220 0.915804408564 1054.98256235 1168
-0.4 22.6220 23.0220 0.81040413245 1056.2165146 1169
-0.376 22.6460 23.0220 0.638459645486 1057.7827843 1170
-0.466 22.5560 23.0220 0.747599928891 1059.12039812 1171
-0.228 22.7940 23.0220 0.897794499096 1060.23423876 1172
-0.551 22.4720 23.0230 0.645858306965 1061.78256599 1173
-0.428 22.5980 23.0260 0.829139496499 1062.98863566 1174
-0.062 22.9650 23.0270 0.495235292672 1065.00787786 1175
-0.399 22.6280 23.0270 0.559532741234 1066.79508337 1176
-0.413 22.6150 23.0280 0.918407950026 1067.88392412 1177
-0.691 22.3380 23.0290 0.582905793776 1069.5994672 1178
-0.835 22.1940 23.0290 0.918402288782 1070.68831466 1179
-0.559 22.4710 23.0300 0.918196894066 1071.77740569 1180
-0.781 22.2510 23.0320 0.478981065765 1073.86517089 1181
-0.539 22.4930 23.0320 0.894351201706 1074.98329987 1182
-0.525 22.5080 23.0330 0.907771327227 1076.08489888 1183
-0.498 22.5360 23.0340 0.8241757551 1077.29823232 1184
-0.614 22.4200 23.0340 0.917823576576 1078.38776633 1185
-0.656 22.3790 23.0350 0.918393209581 1079.47662455 1187
-0.585 22.4510 23.0360 0.91771692892 1080.56628518 1188
-0.461 22.5750 23.0360 0.515010268697 1082.50799403 1189
-0.602 22.4360 23.0380 0.912901892957 1083.60340199 1190
-0.332 22.7060 23.0380 0.823018079855 1084.81844213 1191
-0.325 22.7150 23.0400 0.710379462358 1086.22614048 1193
-0.791 22.2520 23.0430 0.856559652663 1087.3936015 1195
-0.589 22.4580 23.0470 0.904336172253 1088.49938498 1196
-0.735 22.3130 23.0480 0.900500375269 1089.60987868 1197
-0.556 22.4930 23.0490 0.750668824881 1090.94202405 1198
-0.305 22.7450 23.0500 0.903004288738 1092.04943851 1199
-0.322 22.7290 23.0510 0.627064833898 1093.64416994 1200
-0.186 22.8670 23.0530 0.550480467522 1095.46076482 1203
-0.474 22.5810 23.0550 0.899986383123 1096.57189274 1208
-0.565 22.4910 23.0560 0.915728268638 1097.66391975 1209
-0.478 22.5810 23.0590 0.915314703105 1098.75644016 1210
-0.528 22.5330 23.0610 0.36527402229 1101.4941109 1212
-0.27 22.7910 23.0610 0.915552555079 1102.58634749 1213
-0.524 22.5400 23.0640 0.910866681828 1103.68420299 1216
-0.554 22.5110 23.0650 0.886118074404 1104.81272077 1217
-0.266 22.8000 23.0660 0.478062346972 1106.90449814 1219
-0.341 22.7260 23.0670 0.795868347035 1108.16098736 1222
-0.201 22.8660 23.0670 0.548342333172 1109.98466564 1223
-0.503 22.5670 23.0700 0.842683452425 1111.17135086 1226
-0.399 22.6730 23.0720 0.803368466716 1112.4161097 1227
-0.595 22.4780 23.0730 0.904344650968 1113.52188281 1230
-0.517 22.5570 23.0740 0.914237386581 1114.61569063 1235
-0.501 22.5730 23.0740 0.73177168451 1115.98223708 1236
-0.508 22.5660 23.0740 0.868077180693 1117.13420838 1237
-0.558 22.5190 23.0770 0.913945768551 1118.22836521 1240
-0.205 22.8740 23.0790 0.742085402831 1119.575919 1241
-0.392 22.6870 23.0790 0.830888634002 1120.77944973 1242
-0.502 22.5780 23.0800 0.911711787613 1121.87628758 1243
-0.473 22.6090 23.0820 0.912892366363 1122.97170697 1245
-0.545 22.5370 23.0820 0.912942974248 1124.06706564 1246
-0.645 22.4390 23.0840 0.911986927932 1125.16357258 1247
-0.02 23.0650 23.0850 0.899695031099 1126.27506033 1249
-0.326 22.7600 23.0860 0.912783632986 1127.37061021 1250
-0.462 22.6270 23.0890 0.793416005079 1128.63098307 1252
-0.433 22.6580 23.0910 0.819917409104 1129.8506181 1254
-0.826 22.2650 23.0910 0.886964830608 1130.97805852 1255
-0.386 22.7060 23.0920 0.889253640804 1132.10259707 1256
-0.701 22.3930 23.0940 0.847487483676 1133.2825555 1258
-0.289 22.8070 23.0960 0.38155460663 1135.90341234 1261
-0.555 22.5420 23.0970 0.844135777172 1137.08805589 1263
-0.57 22.5280 23.0980 0.89828891325 1138.20128347 1264
-0.413 22.6860 23.0990 0.78396788162 1139.47684593 1265
-0.536 22.5630 23.0990 0.790725422309 1140.74150744 1266
-0.493 22.6070 23.1000 0.910945966188 1141.83926739 1267
-0.589 22.5110 23.1000 0.814350648331 1143.06723964 1268
-0.309 22.7920 23.1010 0.185688805117 1148.45259391 1269
-0.551 22.5510 23.1020 0.475151029682 1150.5571879 1272
-0.303 22.8000 23.1030 0.814942040482 1151.78426903 1275
-0.492 22.6120 23.1040 0.727151872447 1153.15949756 1276
-0.647 22.4580 23.1050 0.910292500253 1154.25804555 1277
-0.318 22.7880 23.1060 0.60147881599 1155.9206145 1281
-0.364 22.7420 23.1060 0.818253384903 1157.14272982 1282
-0.426 22.6820 23.1080 0.908926917967 1158.24292829 1285
-0.6 22.5100 23.1100 0.855082696717 1159.41240582 1288
-0.567 22.5440 23.1110 0.550118993471 1161.23019435 1289
-0.605 22.5070 23.1120 0.643072847617 1162.78522813 1290
-0.675 22.4380 23.1130 0.162241677809 1168.94887248 1291
-0.363 22.7550 23.1180 0.830937155462 1170.15233292 1294
-0.683 22.4350 23.1180 0.692632928731 1171.59609911 1295
-0.355 22.7630 23.1180 0.751233259343 1172.92724358 1296
-0.644 22.4750 23.1190 0.812542458897 1174.15794849 1298
-0.726 22.3950 23.1210 0.829384514852 1175.36366187 1301
-0.55 22.5710 23.1210 0.797560818172 1176.61748474 1302
-0.563 22.5590 23.1220 0.509369273193 1178.580697 1303
-0.557 22.5680 23.1250 0.785102356814 1179.85441627 1305
-0.339 22.7870 23.1260 0.627585007667 1181.44782591 1307
0.011 23.1390 23.1280 0.709975681991 1182.85632485 1309
-0.216 22.9130 23.1290 0.813287947004 1184.08590166 1310
-0.618 22.5120 23.1300 0.889961639254 1185.2095456 1312
-0.545 22.5850 23.1300 0.807384250545 1186.44811323 1313
-0.476 22.6550 23.1310 0.908310564107 1187.54905826 1314
-0.34 22.7940 23.1340 0.754822679822 1188.87387272 1317
-0.377 22.7580 23.1350 0.802353880464 1190.12020557 1321
-0.484 22.6520 23.1360 0.906833204432 1191.2229442 1323
-0.47 22.6660 23.1360 0.895291779928 1192.33989849 1324
-0.445 22.6910 23.1360 0.778195725822 1193.62492226 1325
-0.443 22.6940 23.1370 0.804386905392 1194.8681051 1327
-0.373 22.7650 23.1380 0.900293281092 1195.97885425 1329
-0.131 23.0100 23.1410 0.531820231825 1197.85918889 1332
-0.48 22.6620 23.1420 0.433067628804 1200.16829706 1334
-0.508 22.6360 23.1440 0.880583914158 1201.30390717 1336
-0.204 22.9400 23.1440 0.866246409404 1202.45831311 1337
-0.006 23.1400 23.1460 0.739944799361 1203.80976527 1340
